text,label,여성/가족,남성,성소수자,인종/국적,연령,지역,종교,기타 혐오,악플/욕설,clean
정치 초년생도 아니고 중진이상 의원들 탈당이 맘처럼 쉬운일도 아닌데 당장 보이는 것에만 광광될꺼였음 창당자금 준비해서 탈당하시라 권하지 그래요 그런다고 탈당하실 분 아니라는 것도 알면서 ㅇㅈㅁ과 민주당에 화나는건 이해하지만 여니님과 그 주변의원님들께 화풀이는 하지 맙시다,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.23,0.77
ㅇㅈㅁ 실내 흡연에 관한 썰이 사실일 수도,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.11,0.88
울동생 강남구청담동 그 전부터 국민의힘 쪽 나보고 ㅇㅈㅁ 무서운사람야 나라망해 잘생각하고 찍어 한다 대선전 서로 이런다,0,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.22,0.73
그나마 ㅇㅅㅇ은 착즙하면 뭔가 나온대 대체 뭐가 그러면서 ㅇㅈㅁ의 공약이나 뭐 그런거 들고오래 이게 무슨 난장판임 뭘 위한 선거임 대체 몇 차례 다른 회원들이 반박글 같은거 올렸었던 것 같은데 워낙 그 사람들 고인물이고 지들끼리 친목질해서 이기기가 쉽지 않은듯 그냥 다들 먹금중,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.56,0.43
이런 와중 우리동네 ㅁㅋㅍ에서는 ㅇㅈㅁ을 원래부터 싫어하던 이유는 모르겠음 일단 늘 들고 나오는건 지난 대선 경선 당시 ㅎㄱㄱ사건이랑 형수사건 아줌마을이 ㅇㅈㅁ 낙선시킨다며 ㅇㅅㅇ 착즙한대 당선되면 그때부터 안티될거라는데 이게 그 탄핵시키면 그만아니냐는 논리랑 뭐가 다름,0,0.03,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.27,0.63
ㅇㅈㅁ 절대 좋아하지 않음 그러나 사람인 척이라도 하는 놈과 아닌 놈은 역시 차이가 있지요,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.18,0.81
대통령투표 갈등이다 별로 탐탁치않은 ㅇㅈㅁ 찍어야되나 누가 되면 나라가 훌떡 뒤 집 힐 꺼 같고 문재인대통령님 땜에 갈등,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.19,0.76
ㅇㅈㅁ책을 사면 ㅇㅅㅇ책도 사야 탈이 없을거같다 정치벌레들 다 뒤졋으면 하,0,0.01,0.04,0.01,0.02,0.13,0.01,0.01,0.13,0.55,0.05
라고 ㅇㅈㅁ과 ㅇㅅㄹ사이에서 고민하게 된 한쿡인이 말했다 ㅅㅂㅅㅂㅅ,0,0.03,0.02,0.01,0.03,0.01,0.02,0.01,0.03,0.92,0.04
너네 후보 ㅇㅈㅁ 부터 거짓말이던데 뭐래,0,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.71,0.29
마이클 잭슨의 외모변화는 백반증과 화재사고로 인한 후유증이 원인인것도 있었는대 자기가 지지하는 사이코패스 후보자 닮아 꼭 ㅇㅈㅁ같은 소리하고 있네요 저런 인간이 진보 소리꾼이라고 노래하고 다녔다니,0,0.04,0.01,0.02,0.03,0.01,0.01,0.01,0.14,0.79,0.08
가치관 차이가 아니라 알고있는 깊이성의 차이죠 ㅇㅈㅁ이 진짜 못되 쳐먹은게 님처럼 어중간하게 아는 사람들한테 가짜뉴스 퍼 날라서 속인다는 겁니다 님이나 나나 ㅇㅈㅁ보단 가치관 뚜렷하고 훨 좋은 사람이죠 추신 이젠 일해야해서 답장 못해요 윗사람 같아서 예의상 남겨둡니다,1,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.55,0.28
아까 40년 돌려달라 하셨죠 그럼 전 이렇게 말할게요 이미 님들이 우리가 경선 도와달라 외칠때 외면하셔서 한국의 미래 30년은 사라졌어요 미래학자들이 이낙연 아니면 30년 사라진다고 했거든요 근데 ㅇㅈㅁ이면 나라가 아예 망해요 님의 당욕심에 내 나라를 빼앗지 마세요,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.25,0.74
전 민주당 권당이고 나도 내가 돈내고는 내당 뽑고 싶어요 그런데도 ㅇㅈㅁ은 안되니깐 2번 뽑겠단 거예요 ㅇㅈㅁ이면 당이 망하는게 아니라 나라가 망하니까 친중색 짙고 기본소득같지도 않은 가짜 기본소득으로 세금으로 돈 줄테니 지 뽑으라는 ㅇㅈㅁ의 과거 현제 미래까지 알아서 이럽니다,0,0.02,0.01,0.01,0.14,0.01,0.01,0.01,0.02,0.31,0.33
님 ㅇㅈㅁ이 민주당이라서 지지하시나요 민주당만 달고 나오면 전두환도 뽑겠단 말이랑 어디가 어떻게 다른가요 아까도 말했죠 지지하는 맘이 밍크코트 두르는 맘이냐고 껍데기만 두루면 그게 민주당인가요 지금 울분 토하며 윤씨 뽑는다 피토하며 외치는 우리가 무슨 심정인지는 아세요,0,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.14,0.84
ㅋㅋㅋ 누가 윤씨 증명하랬냐고요 ㅇㅈㅁ꺼 증명 하라고 ㅋㅋㅋ 첨부터 요구사항 이해를 못하셨나 ㅋㅋㅋㅋ 전 님이 웃겨요 ㅋㅋㅋ ㅇㅈㅁ 방어하고 싶으신데 ㅇㅈㅁ도 똑같아서 방어를 못하시네 저야 ㅇㅈㅁ이고 윤씨고 둘 다 까여도 되는데 ㅋㅋㅋ,0,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.46,0.49
이 윤 둘다 혐오스럽다는 사람들이야 윤씨 구둣발을 욕할 수 있겠지만 ㅇㅈㅁ 같은 파렴치한을 지지하면서 그 속내 숨기고 윤의 구둣발 욕하는 자들은 그 뻔뻔스러움을 부끄러워하기 바란다 니들이 하는 짓이 쭉뻗보다 더러워 거울 봐 니들이 괴물이야,1,0.04,0.03,0.02,0.03,0.01,0.01,0.01,0.09,0.81,0.05
ㅇㅈㅁ 지지자들이 국힘당 단일화 여론조사에 참여하든 말든 안철수로 단일화되든 말든 나는 민주당 후보가 ㅇㅈㅁ인 이상 상대편 후보를 찍을 수밖에 없다 그리고 지금 ㅇㅈㅁ 지지하는 인간들 중 상당수는 한때 문프 괴롭히는 안철수를 지지하던 자들 아니었냐 ㅎㅎㅎ,0,0.03,0.01,0.01,0.02,0.01,0.01,0.01,0.03,0.33,0.52
ㅋㅋㅋ 와 그럼 님은 혜경궁 트윗은 좀 찾아 보세요 ㅇㅈㅁ 아내인 혜경이가 계정주입니다 ㅋㅋㅋㅋ IP접속은 70 가 ㅇㅈㅁ 사무실이만요 ㅋㅋㅋㅋ 이제껏 ㅇㅈㅁ 모르고 사셨으면 쭉 알고 살아온 사람 말 한 번 믿어보세요 ㅌㅌㅌㅌ,0,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.14,0.81
ㅋㅋㅋㅋ 사사오입 반대해서 만든 당에서 사사오입 시켜서 당선된 ㅇㅈㅁ 지지하시면서 김대중 대통령님이 스카웃해오신 우리 여니님 악마화하는 ㅇㅈㅁ을 지지하고 계시면서 ㅋㅋㅋㅋㅋ 잘도 그러시겠다 이쪽은 애초부터 ㅇㅈㅁ 지지세력 표 버리고 시작했어요 괜히 선심쓰는 척 마셈 ㅋㅋㅌ,0,0.04,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.41,0.44
ㅇㅈㅁ은 그렇게 불려도 과분하죠,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.09,0.87
아뇨 ㅋㅋㅋㅋ 그래도 윤씨는 김대중 대통령님 책있죠 ㅋㅋㅋㅋㅋ ㅇㅈㅁ은 있나 ㅋㅋㅋㅋ 아전인수 하시면서 ㅇㅈㅁ 지지하시는 님이 부들부들 거리는거 보니 윤씨사 맞네여 ㅋㅋㅋㅋㅋ,0,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.18,0.74
그 김대중 대통령님을 선생 선생하는 ㅇㅈㅁ 좋다고 이러고 계시네요 아시죠 사람이 사람을 무시할 때 지위 일부러 낮춰서 부르는거 어떻게 사람이 이러시나요 김대중 대통령님을 낮춰 부르고 노무현 대통령님이랑은 사진 하나가 없어서 딥페이크 영상을 만들고 치매설같은 반문 ㅇㅈㅁ이라니,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.39,0.62
ㅋㅋㅋㅋ 뭐래 ㅋㅋㅋ 난 첨부터 윤씨가 뭐 잘했다고 한 적 없음요 글 다시 읽어요 ㅋㅋㅋ ㅇㅈㅁ 잘못 했다 윤씨 잘 못 ㅋㅋ 뇌캐 피터링 이상하시네 ㅋㅋ 난 요구했는데 ㅇㅈㅁ이 트윗 차단함 그러니 지지하시는 님이 좀 해보라는거 ㅋㅋ ㅇㅈㅁ은 소통은 님같이 아묻따 ㅇㅈㅁ들하고만 하죠 ㅋ,0,0.03,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.28,0.63
ㅋㅋㅋ 뭐래요 ㅋㅋㅋㅋ 소설쓰세요 일단 ㅇㅈㅁ은 당시에 2층양옥집을 소유한 집이였고요 검정고무신만 신었을까 ㅋㅋㅋ 운동화 신은 사진 있더만 ㅋㅋㅋ님이 제일 못됐죠 어떻게 김대중 대통령님의 민주당 정신을 좀 먹은 ㅇㅈㅁ을 지지해요 ㅇㅈㅁ 어디가 민주당임 김대중 선생ㅈㄹ하는데,0,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.19,0.75
ㅋㅋㅋ 그러니깐 ㅇㅈㅁ 지지자이심 님이 가서 더불면 죽인당 한테 가서 ㅋㅋㅋㅋ까라고 요구를 하시라고요 ㅋㅋㅋㅋ 님들이 요구 좀 해보셈 당당하게 까라고 ㅋㅋㅋㅋㅋ 죄명이가 까면 윤도 더는 못 버티겠죠 ㅋㅋㅋ 요구자 대표가 님이면 ㅋㅋㅋㅋ 님도 국회인간들한테 눈도장 찍겠네 ㅋㅋㅋ,0,0.02,0.01,0.01,0.01,0,0.02,0.01,0.02,0.56,0.32
ㅇㅈㅁ 을 풍선화 한 거라는데 아무도 모름,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.14,0.84
님 개인정보는 국회의원만 공개할수 있다는거 모르죠 ㅇㅅㅇ은 제출요청해도 씹는중 ㅇㅈㅁ은 제출요청 없음 ㅇㅇ ㅇㅋ 정 꼬우면 절 국회로 보내주시면 됩니다,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.14,0.85
ㅇㅈㅁ꺼 가져 오랬더니 ㅋㅋ 계속 피하시네ㅋㅋㅋ 이러니 전 또 2번을 뽑아야 겠어요 ㅋㅋㅋ 님들은 기회를 줘도 늘 못 잡으시네요ㅋㅋㅋ 이 건은 아마 윤 잘못이 맞겠지만 실제로 원시랑 근시가 동시 진행되면 일시적으로 시력 돌아 올 순 있어요ㅋㅋ 변명이라도 그럴 듯한 후보 뽑을게요 ㅋ빠이,0,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.47,0.54
현실에서 ㅇㅈㅁ지지한다고 하면 사람이 달라보임,0,0.08,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.29,0.56
수년째 ㅇㅈㅁ 씹어왔으면서 경선 끝나자 갑자기 어화둥둥 내 대선후보 ㅋㅋㅋ그게 대체 어떻게 가능한지 씹어왔던 그 모든 이유가 하루 아침에 사라지는 매직 그 뒤로도 새롭게 터져나오는 문제들이 보이지도 들리지도 않는 매직 정말 대단들하다,1,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.41,0.6
여리 발도 싫지만 ㅇㅈㅁ은 더럽고 역겹고 토나와요 진짜 그냥 아저씨였으면 길 다니다 눈으로 엄청 추행하는 그런 개저씨 백퍼임,0,0.05,0.28,0.02,0.01,0.34,0.01,0.01,0.03,0.15,0.05
저희 학교 에타에서는 ㅇㅈㅁ 찍는다 하면 싸불당해요,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.49,0.51
참 ㅇㅈㅁ은 출신성분이 불분명한 것도 문제지만 어릴 때부터 폭력과 관련된 일화가 너무 많아서 사람 자체가 믿음이 안 가,0,0.01,0.03,0.01,0.01,0.01,0.02,0.01,0.02,0.33,0.52
180명의 ㅇㅈㅁ 징그럽다,0,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.82,0.15
ㅇㄴㅇ 전총리를 지지했던 어느 누가 버스를 갈아타더니 급기야는 호남인구가 적은게 다행이라고 씨부리는 아무리 ㅇㅈㅁ이 싫어도 그렇지 지역을,0,0.01,0.01,0.01,0.03,0.01,0.53,0.01,0.02,0.12,0.25
ㅋㅋㅋ 님이 윤씨에 대해 말하길래 ㅋㅋㅋ 어 그거 ㅇㅈㅁ도 비슷한데 하고 말한거임 도토리 키가 고만 고만하지 뭐 ㅋㅋㅋㅋㅋ 복지카드랑 증명이 수상해서 다들 의심 중이면 떳떳한 증거를 찾으라고요 찾기 싫으시면 전 계속 ㅇㅈㅁ 미필사유도 못 내미는 부적합 후보로 생각할게요,0,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.16,0.81
나 왠지는 모르겄지만 게임만 하면 공주 요정 캐들만 잡는디 ex ㄷㄹㄱ ㅍㄹㅇㅌ ㅍㄹㅅㅅ ㄹㅇㅎ ㅅㄹ ㄱㄹㅇㅅ ㅋㅋㄹ ㅇㅈㅁ ㅋㅋ 지금 하는 게임은 남캐들만 나와서 ㅎㅎ 잡는 캐 없겠네 장발남캐들이나 잡아야지 하고 시작했더니 언니,0,0.04,0.84,0.02,0.09,0.02,0.02,0.01,0.01,0.07,0.07
문지용 얘가 인절미 아니냐 ㅁㅈㅇ ㅇㅈㅁ,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.1,0.82
어쩌다 미제의 검은 물까지 나오냐 뭔 놈의 대선이 이 모양인지 ㅇㅈㅁ 지지하는 분들 중 노선변경 힘든 분들 많다는 걸 새삼 느낀다 이런분들 덕에 어죽 및 진우 같은 애들 돈 땡기기 맛들인거 좌적폐의 문제는 자기들은 과거 피해자 이므로 이후 모든 죄가 다 커버된다 착각하는거 아닐까,0,0.02,0.01,0.01,0.04,0.02,0.03,0.01,0.18,0.44,0.29
애초에 ㅇㅅㅇ 때문에 나왔잖음 그거 먼저 보여줘야하는거 아님 그리고 ㅇㅈㅁ은 어쨌건 복지카드도 있고 증명도 하고 그리고 제출문서를 제가 어케 찾음,0,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.08,0.9
ㅋㅋㅋㅋ 가져오고 말하셈 님이 그 서류를 못 찾는 이유를 저는 알죠 ㅋㅋㅋ 그거 안냈거든요 ㅋ 그리고 ㅇㅈㅁ 얘기 중인데 왜 딴소리 누가 부동시에 관심있데요 님이랑 나는 ㅇㅈㅁ 미필 사유 얘기 중 입니다 ㅋㅋ 딴소리 말시길 ㅋㅋㅋㅋ,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.2,0.8
ㅇㅈㅁ 산재 장애는 너무 유명한데 그걸 굳이 찾을 필요가 그러면 ㅇㅅㅇ 부동시 찾아 오실,0,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.11,0.86
ㅋㅋㅋ 할 말 없으니 딴소리하네 ㅋㅋㅋ ㅇㅈㅁ 미필 사유 적힌 서류 찾아오셈,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.76,0.2
정치인이 장애로 인한 미필이면 이유 적힌 서류를 제출해야하는데 ㅇㅈㅁ은 안 내고 있는데 참고로 이건 국민의 힘도 다 냈어요 ㅋ,1,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.25,0.59
이낙연 대표가 몸을 굽히고 ㅇㅈㅁ 지지를 적극 호소하고 있다 아마도 기존 민주당 지지자 특히 호남분들에겐 적잖은 영향이 있을 듯 남은 기간은 지금껏보다 치열하고 네거티브가 넘칠것 같다 하지만 나쁜놈에게 몸을 굽힐 수는 없다 ㅇㅈㅁ은 무슨 일 있어도 떨어트린다,0,0.01,0.01,0.01,0.02,0.01,0.09,0.01,0.02,0.15,0.63
리 ㅇㅈㅁ 굿모닝하우스 적자니까 내가 살아야지 나 주민편의를 위해 적자 감수하고 운영한다 ㄷㅅ아,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.85,0.12
죽이지나말고 그런소리하든지 ㅇㅈㅁ,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.8,0.2
ㅇㅈㅁ 김포를 위해 김포공항을 이전하고 그 자리에 아파트를 짓겠습니다 나 김포공항 서울이다 ㄷㅅ아,0,0.01,0.01,0.01,0.01,0.01,0.04,0.01,0.02,0.77,0.11
리 ㅇㅈㅁ 성남시 구청사 자리에 공공의료원 짓는다며 ㅈㄹ 광팔고 다녔는데 원래 예정된 자리가 두산 분당사옥 자리,0,0.01,0.02,0.01,0.04,0.01,0.32,0.01,0.02,0.18,0.24
ㅇㅈㅁ이 노무현이 못되고 이재명박근혜인 이유 jpg,0,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.36,0.54
# ㅇㅈㅁ,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.17,0.81
# ㅅㄴ ㅇㅈㅁ,1,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.56,0.44
ㅇㅈㅁ 코디에 8천 썼다는 것도 어이없지만 와이프 그 돈 있으면 키나 좀 늘리지 나,0,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.27,0.73
근데 ㅇㅈㅁ이 되도 문조일당들은 감빵에 간다 왜냐면 지지율이 낮게 대통령이 되쟎아 그러면 여론 눈치를 봐야 하기 때문에 강력하게 자신의 진영을 죽여야만 하는겨 그럴수 밖에 없어 노무현이 김대중 오른팔인 박지원을 감빵에 쳐넣었던것을 기억해라,0,0.05,0.01,0.01,0.04,0.01,0.07,0.01,0.14,0.37,0.11
지지여부를 떠나 이렇게 밖에 카피를 못뽑냐 ㅋㅋ 아니 제일기획에 외주를 주라니까 글고 나를 위하는데 왜 ㅇㅈㅁ이냐 이거는 전혀 설득력이 없쟎아 차라리 문조를 살리기 위해 ㅇㅈㅁ이케 가는가 낫지 않아,0,0.05,0.02,0.01,0.01,0,0.01,0.01,0.01,0.33,0.5
ㅇㅈㅁ이 안찰스한테 딜 걸었나부네 후보등록시점에 단일화를 그것도 지지율 바닥인 사람이,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.24,0.7
ㅇㅈㅁ 유사 드림 타컾 별로 안좋아합니다 앞서 두 성향은 개인적으로 일이 있었어서 특히 예민해요 ㅁㅋㅌ도 포함 성향상 ㅇㅈ를 인겜내 하나의 캐릭터로 보고 있으며 ㅇㅈ 지우고 자작 캐릭터를 대신 대입해 서사를 망치는 소비방식도 지양하는 편입니다 혹시 몰라서 짧게 성향글 적어보았습니다,1,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.08,0.9
이낙연 대표님이 악에 굽히지 말라 고 하셨던 것 기억합니다 스스로 민주당과 ㅇㅈㅁ의 악에 굽히고 들어가셨습니다만 저는 절대 굽히지 않겠습니다 이번 대선에서 ㅇㅈㅁ을 선택한다면 민주당의 개혁은 완벽하게 좌절될 것입니다,0,0.02,0.01,0.01,0.02,0,0.01,0.01,0.01,0.19,0.72
이보다는 윤이라는 문파라면서도 윤찍겠다는 사람들 답답하다 ㅇㅈㅁ 싫어하지만 윤은 진짜 아닌것 같은데 지금은 냉정해져야할때 국민들이 위증 조작 법을 맘대로 이용하는 법과 원칙을 말하면서 법위에있는 ㅇㅅㅇ이 진짜 대통령된다면 진짜 정의과 신은 없다고 본다,0,0.01,0.01,0.01,0.01,0,0.02,0.01,0.02,0.32,0.57
하 ㅇㅈㅁ이야 원래 더러운 거고 여리는 왜 그랬대요 여리도 대선을 떠나 아직 고쳐야 할 부분이 많으네요 둘 다 에고,0,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.78,0.17
윤석열은 죄가 있으면 시스템에 따라 수사 처벌받을 것 이라고 원론을 말한 것인데 ㅇㅈㅁ은 그렇게 되면 민주당이 궤멸 수준에 이를거라 예상하는가 봅니다 지은 죄가 많은거 같아요,0,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.23,0.63
후보등록일 민주당과 ㅇㅈㅁ 지지자들의 캠페인 전략이 명확히 드러났네요 1 협박 윤석열 적폐청산은 정치보복이다 노무현 대통령 문재인 대통령 들먹거린다 2 네거티브 무속 김건희 신천지 한심함의 극치를 보여줍니다,0,0.01,0,0.03,0.06,0,0.02,0.41,0.05,0.09,0.07
이러니 ㅇㅈㅁ 지지율이 계속 떨어지지 ㅋ,0,0.04,0.01,0.01,0.01,0.01,0.02,0.01,0.04,0.75,0.14
ㅋㅋㅋ ㅇㅈㅁ 뽑을 생각도 없었는데 오늘도 내맘이 바뀌지 않는건 님 탓이 맞아요ㅋㅋㅋㅋ 대선까지 말이나 조심하시길 ㅋ,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.45,0.53
이거봐 벌써 ㅇㅈㅁ씨 막 욕하고 있네 내숭은 ㅋㅋㅋ 마치 내 트윗때문에 낙선운동하듯이 덮어씌우는 거 누구한테 배웠을 까 그 사람 추하다 추햐 ㅋㅋㅋㅋ,0,0.02,0.03,0.01,0.01,0.01,0.01,0.01,0.02,0.74,0.27
여혐 얘기 나온 김에 ㄱㅎㄱ 욕하느라 여성비하하는 욕설 하는 사람들아 정신차리세요 ㅇㅈㅁ 욕하다 악귀 닮아 가지 말고,0,0.07,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.71,0.22
포카 받으시는 분 중에 ㅇㅈㅁ님 입금 확인이 안되어있습니답 디엠 주시면 감사하겠습니다,0,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.11,0.88
좌폐농장 동물농장 감옥 속에는 마피아 이준석 뉴공 나와서 인터뷰 재수감 습관성 고발 ㅇㅈㅁ 뭘믿고 재판 횟수만 몇일까 오십여 수원 경찰청 세탁소냐 경기 동부가 지정수사 들어만 가면 무혐의가 판결문조차 요상해 죄는 있지만 봐주자고 뒷돈 받아서 승진하냐,0,0.01,0.05,0.02,0.02,0.05,0.04,0.01,0.2,0.45,0.12
페미가 안철수를 지지한다면 이해하겠는데 ㅇㅈㅁ을 지지한다는 건 그냥 성별만 여성일 뿐 돈을 따르는 쓰레기인 거지,0,0.87,0.02,0.02,0.02,0.01,0.01,0.01,0.04,0.09,0.1
죄명이합창 개구리 합창 ㅈㅁㅈㅁ ㅈㅁ이 범죄를 한다 아들 조카 ㅇㅈㅁ 다 모여서 밤새도록 하여도 끝이 없다네 불공판결 계속나 법 위에 있네 ㅈㅁㅈㅁ ㅈㅁ이 범죄를 한다 ㅈㅁㅈㅁ ㅈㅁ이 돈 떨어진다,0,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.75,0.15
와 지나가던 길인데 님 트윗 너 무 드러워서 윤 뽑을게요 엄청 고단수셔서 이렇게 낙선운동을 하시는구나ㅋ 앞으로도 열심히 ㅇㅈㅁ 낙선운동 하세여,0,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.3,0.72
ㅇㅅㅇ 은 더 ㄱㅅ 맞아요 근데 ㅇㅈㅁ 은 ㅇㅇㅊ 쟌아요,1,0.03,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.08,0.87
국민경선하자고 한게 아마 안철수가 이재명이랑 만나서 딜 본게 아닌가 싶네요 그렇게 붙여놓고 ㅇㅈㅁ은 혼자 선거운동하고 그렇게 그림 짜놓은게 아닐까요,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.16,0.82
문이 싫을 수도 있고 민주당이 싫을 수도 있고 ㅇㅈㅁ이 싫을 수도 있는데 그렇다고 ㅇㅅㅇ을 찍을 수 있는 사람과는 겸상할 엄두가 안 난다 그 자리가 아무나 색깔 칠해서 앉혀놓고 좌지우지 되는 줄 아나,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.17,0.78
김정숙여사님 의전비용 공개 요구한 쪽은 ㅇㅈㅁ인 듯,0,0.04,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.08,0.85
울 아빠도 ㅇㅈㅁ 투표한다고 해서 미치겠어,0,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.27,0.7
ㅇㅈㅁ 안찍는다 했더니 집에 가세요 했다며 각시어무이 어이 없어 하셨어요,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.24,0.76
ㅇㅈㅁ 계좌로 피해 보신분들은 저에게 메시지 부탁 드립니다 부모입니다,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.12,0.87
여자아이들 가사 맞추기 은님은 ㄴ ㅇㅉㅎㄱ ㅇㅈㅁ ㅈ ㅇㅎㅎㄴㄲ을 맞춰보세요 너 아찔하게 웃지 마 좀 위험하니까,0,0.13,0.06,0.02,0.01,0.01,0.01,0.01,0.01,0.31,0.41
혹시 ㅇㅈㅁ 에게 피해 보신 분들은 저에게 메세지 남겨주세요 부모입니다,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.45,0.54
혹시 ㅇㅈㅁ 에게 피해 보신 분들은 저에게 메세지 남겨주세요 부모입니다,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.45,0.54
혹시 ㅇㅈㅁ 에게 피해 보신 분들은 저에게 메세지 남겨주세요 부모입니다,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.45,0.54
ㅇㅈㅁ 이 경기도지사할 때 남양주 시장이 직원들에게 격려 목적으로 커피쿠폰 준 걸 지적하고 난리피웠다던데 와아 ㅇㅈㅁ과 그 배우자의 법카 사용 정말 대단하고요 도지사 월급과 기타 수당도 엄청 많았을텐데 정말 지저분하구나 아후 짜증나 그렇다고 윤가네도 장난아닐테고요,0,0.01,0.01,0.01,0.02,0.01,0.03,0.01,0.01,0.14,0.8
찢빠들이 ㅇㅈㅁ을 미는 건 미친놈은 미친놈으로 잡자는 거지 인품은,0,0.24,0.01,0.02,0.04,0.01,0.01,0.1,0.18,0.26,0.05
ㅇㅈㅁ이 정치보복을 입에 올리면 그건 윤씨에게 살려 달라고 비는 걸로밖에 안 보여,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.33,0.68
